[20:49:09.752][CONSTRUCT][CLIENT][INFO] Starting building internal Registries
[20:49:10.949][CONSTRUCT][CLIENT][INFO] The following mods have explicit CraftTweaker support:
'aquaculture' at version '1.16.5-2.1.23'
'ars_nouveau' at version '1.25.10'
'atum' at version '1.16.5-2.2.12'
'champions' at version '1.16.5-2.0.1.15'
'crafttweaker' at version '7.1.2.520'
'farmersdelight' at version '1.16.5-0.6.0'
'gamestages' at version '7.3.14'
[20:49:12.408][CONSTRUCT][CLIENT][INFO] Completed building internal Registries
[20:49:47.188][COMMON_SETUP][CLIENT][INFO] Started loading Scripts for Loader 'setupCommon'!
[20:49:48.291][COMMON_SETUP][CLIENT][INFO] Finished loading Scripts!
[20:50:21.994][DONE][CLIENT][INFO] Started loading Scripts for Loader 'crafttweaker'!
[20:50:22.171][DONE][CLIENT][INFO] Loading file: 'gamestages\bosskills.zs' with priority: 11
[20:50:22.179][DONE][CLIENT][INFO] Loading file: 'tags.zs' with priority: 11
[20:50:22.188][DONE][CLIENT][INFO] Loading file: 'armorDurabilityBuff.zs' with priority: 10
[20:50:22.189][DONE][CLIENT][INFO] Loading file: 'craftingTable.zs' with priority: 10
[20:50:22.193][DONE][CLIENT][INFO] Loading file: 'disablebuddycard.zs' with priority: 10
[20:50:22.193][DONE][CLIENT][INFO] Loading file: 'enchantDupeFix.zs' with priority: 10
[20:50:22.196][DONE][CLIENT][INFO] Loading file: 'endLock.zs' with priority: 10
[20:50:22.200][DONE][CLIENT][INFO] Loading file: 'examples\crafttweaker_crafting_recipes.zs' with priority: 10
[20:50:22.200][DONE][CLIENT][INFO] Loading file: 'examples\crafttweaker_events.zs' with priority: 10
[20:50:22.201][DONE][CLIENT][INFO] Loading file: 'examples\crafttweaker_hello_world.zs' with priority: 10
[20:50:22.201][DONE][CLIENT][INFO] Loading file: 'examples\crafttweaker_loot_modifiers.zs' with priority: 10
[20:50:22.201][DONE][CLIENT][INFO] Loading file: 'examples\crafttweaker_tags.zs' with priority: 10
[20:50:22.201][DONE][CLIENT][INFO] Loading file: 'furnace.zs' with priority: 10
[20:50:22.201][DONE][CLIENT][INFO] Loading file: 'gamestages\endlock.zs' with priority: 10
[20:50:22.201][DONE][CLIENT][INFO] Loading file: 'inconsistancyTweaks.zs' with priority: 10
[20:50:22.202][DONE][CLIENT][INFO] Loading file: 'item_attributes.zs' with priority: 10
[20:50:22.208][DONE][CLIENT][INFO] Loading file: 'jei-hide.zs' with priority: 10
[20:50:22.208][DONE][CLIENT][INFO] Loading file: 'ladder.zs' with priority: 10
[20:50:22.213][DONE][CLIENT][INFO] Loading file: 'magicTome.zs' with priority: 10
[20:50:22.215][DONE][CLIENT][INFO] Loading file: 'noflying.zs' with priority: 10
[20:50:22.217][DONE][CLIENT][INFO] Loading file: 'nu_tweaks.zs' with priority: 10
[20:50:22.218][DONE][CLIENT][INFO] Loading file: 'potionCharm.zs' with priority: 10
[20:50:22.223][DONE][CLIENT][INFO] Loading file: 'spartanreachFix.zs' with priority: 10
[20:50:22.223][DONE][CLIENT][INFO] Loading file: 'spawnItems.zs' with priority: 10
[20:50:22.224][DONE][CLIENT][INFO] Loading file: 'stackSize.zs' with priority: 10
[20:50:22.224][DONE][CLIENT][INFO] Loading file: 'titles.zs' with priority: 10
[20:50:22.226][DONE][CLIENT][INFO] Loading file: 'tollBellNerf.zs' with priority: 10
[20:50:22.228][DONE][CLIENT][INFO] Loading file: 'villagertrades.zs' with priority: 10
[20:50:22.231][DONE][CLIENT][INFO] Loading file: 'yurtingBlacklist.zs' with priority: 10
[20:50:22.655][DONE][CLIENT][INFO] Registering event listener for AdvancementEvent.
[20:50:22.731][DONE][CLIENT][INFO] Adding: [inkycaps] to tag: <tag:items:forge:food>
[20:50:22.731][DONE][CLIENT][INFO] Adding: [chickenofthewoods] to tag: <tag:items:forge:food>
[20:50:22.731][DONE][CLIENT][INFO] Adding: [micacaps] to tag: <tag:items:forge:food>
[20:50:22.731][DONE][CLIENT][INFO] Adding: [indigomilkcap] to tag: <tag:items:forge:food>
[20:50:22.731][DONE][CLIENT][INFO] Adding: [woodblewit] to tag: <tag:items:forge:food>
[20:50:22.731][DONE][CLIENT][INFO] Adding: [hexagonalpolypore] to tag: <tag:items:forge:food>
[20:50:22.731][DONE][CLIENT][INFO] Adding: [swamprussula] to tag: <tag:items:forge:food>
[20:50:22.731][DONE][CLIENT][INFO] Adding: [woolychanterelle] to tag: <tag:items:forge:food>
[20:50:22.732][DONE][CLIENT][INFO] Adding: [beefsteakfungus] to tag: <tag:items:forge:food>
[20:50:22.732][DONE][CLIENT][INFO] Adding: [pennybun] to tag: <tag:items:forge:food>
[20:50:22.732][DONE][CLIENT][INFO] Adding: [destroyingangels] to tag: <tag:items:forge:food>
[20:50:22.732][DONE][CLIENT][INFO] Adding: [henofthewoods] to tag: <tag:items:forge:food>
[20:50:22.732][DONE][CLIENT][INFO] Adding: [lionsmane] to tag: <tag:items:forge:food>
[20:50:22.732][DONE][CLIENT][INFO] Adding: [goldenchanterelle] to tag: <tag:items:forge:food>
[20:50:22.732][DONE][CLIENT][INFO] Adding: [hornofplenty] to tag: <tag:items:forge:food>
[20:50:22.732][DONE][CLIENT][INFO] Adding: [beechmushrooms] to tag: <tag:items:forge:food>
[20:50:22.732][DONE][CLIENT][INFO] Adding: [columnstinkhorn] to tag: <tag:items:forge:food>
[20:50:22.732][DONE][CLIENT][INFO] Adding: [pheasantback] to tag: <tag:items:forge:food>
[20:50:22.733][DONE][CLIENT][INFO] Adding: [flyagaric] to tag: <tag:items:forge:food>
[20:50:22.733][DONE][CLIENT][INFO] Adding: [woodears] to tag: <tag:items:forge:food>
[20:50:22.733][DONE][CLIENT][INFO] Adding: [autumnskullcap] to tag: <tag:items:forge:food>
[20:50:22.733][DONE][CLIENT][INFO] Adding: [birchpolypore] to tag: <tag:items:forge:food>
[20:50:22.733][DONE][CLIENT][INFO] Adding: [falsemorel] to tag: <tag:items:forge:food>
[20:50:22.733][DONE][CLIENT][INFO] Adding: [truemorel] to tag: <tag:items:forge:food>
[20:50:22.733][DONE][CLIENT][INFO] Adding: [elfinsaddle] to tag: <tag:items:forge:food>
[20:50:22.733][DONE][CLIENT][INFO] Adding: [velvetfoot] to tag: <tag:items:forge:food>
[20:50:22.733][DONE][CLIENT][INFO] Adding: [apricotjelly] to tag: <tag:items:forge:food>
[20:50:22.733][DONE][CLIENT][INFO] Adding: [pigsear] to tag: <tag:items:forge:food>
[20:50:22.734][DONE][CLIENT][INFO] Adding: [rosyspikecap] to tag: <tag:items:forge:food>
[20:50:22.734][DONE][CLIENT][INFO] Adding: [woodhedgehog] to tag: <tag:items:forge:food>
[20:50:22.734][DONE][CLIENT][INFO] Adding: [honeymushroom] to tag: <tag:items:forge:food>
[20:50:22.734][DONE][CLIENT][INFO] Adding: [sulfurtuft] to tag: <tag:items:forge:food>
[20:50:22.734][DONE][CLIENT][INFO] Adding: [turkeytail] to tag: <tag:items:forge:food>
[20:50:22.734][DONE][CLIENT][INFO] Adding: [tinderpolypore] to tag: <tag:items:forge:food>
[20:50:22.734][DONE][CLIENT][INFO] Adding: [bluechanterelle] to tag: <tag:items:forge:food>
[20:50:22.734][DONE][CLIENT][INFO] Adding: [saffronmilkcap] to tag: <tag:items:forge:food>
[20:50:22.734][DONE][CLIENT][INFO] Adding: [chaga] to tag: <tag:items:forge:food>
[20:50:22.734][DONE][CLIENT][INFO] Adding: [angelswing] to tag: <tag:items:forge:food>
[20:50:22.734][DONE][CLIENT][INFO] Adding: [oldmanofthewoods] to tag: <tag:items:forge:food>
[20:50:22.735][DONE][CLIENT][INFO] Adding: [deathcap] to tag: <tag:items:forge:food>
[20:50:22.735][DONE][CLIENT][INFO] Adding: [kingbolete] to tag: <tag:items:forge:food>
[20:50:22.735][DONE][CLIENT][INFO] Adding: [oystermushroom] to tag: <tag:items:forge:food>
[20:50:22.735][DONE][CLIENT][INFO] Adding: [giantpolypore] to tag: <tag:items:forge:food>
[20:50:22.736][DONE][CLIENT][INFO] Adding: [shiitake] to tag: <tag:items:forge:food>
[20:50:22.736][DONE][CLIENT][INFO] Adding: [deadmansfingers] to tag: <tag:items:forge:food>
[20:50:22.736][DONE][CLIENT][INFO] Adding: [kingtrumpet] to tag: <tag:items:forge:food>
[20:50:22.736][DONE][CLIENT][INFO] Adding: [plantpotdapperling] to tag: <tag:items:forge:food>
[20:50:22.736][DONE][CLIENT][INFO] Adding: [scarletcup] to tag: <tag:items:forge:food>
[20:50:22.736][DONE][CLIENT][INFO] Adding: [clusteredcoral] to tag: <tag:items:forge:food>
[20:50:22.736][DONE][CLIENT][INFO] Adding: [witchshat] to tag: <tag:items:forge:food>
[20:50:22.736][DONE][CLIENT][INFO] Adding: [greenbrittlegill] to tag: <tag:items:forge:food>
[20:50:22.736][DONE][CLIENT][INFO] Adding: [nameko] to tag: <tag:items:forge:food>
[20:50:22.736][DONE][CLIENT][INFO] Adding: [earthstar] to tag: <tag:items:forge:food>
[20:50:22.736][DONE][CLIENT][INFO] Adding: [latticemushroom] to tag: <tag:items:forge:food>
[20:50:22.736][DONE][CLIENT][INFO] Adding: [bristledsawgill] to tag: <tag:items:forge:food>
[20:50:22.736][DONE][CLIENT][INFO] Adding: [octopusstinkhorn] to tag: <tag:items:forge:food>
[20:50:22.737][DONE][CLIENT][INFO] Adding: [devilsbolete] to tag: <tag:items:forge:food>
[20:50:22.737][DONE][CLIENT][INFO] Adding: [wrinkledpeach] to tag: <tag:items:forge:food>
[20:50:22.738][DONE][CLIENT][INFO] Adding: [caesarsmushroom] to tag: <tag:items:forge:food>
[20:50:22.738][DONE][CLIENT][INFO] Adding: [laughinggym] to tag: <tag:items:forge:food>
[20:50:22.738][DONE][CLIENT][INFO] Adding: [veiledlady] to tag: <tag:items:forge:food>
[20:50:22.738][DONE][CLIENT][INFO] Adding: [lingzhimushroom] to tag: <tag:items:forge:food>
[20:50:22.738][DONE][CLIENT][INFO] Adding: [chingulungulu] to tag: <tag:items:forge:food>
[20:50:22.738][DONE][CLIENT][INFO] Adding: [caterpillarfungus] to tag: <tag:items:forge:food>
[20:50:22.738][DONE][CLIENT][INFO] Adding: [meadowmushroom] to tag: <tag:items:forge:food>
[20:50:22.738][DONE][CLIENT][INFO] Adding: [portobello] to tag: <tag:items:forge:food>
[20:50:22.738][DONE][CLIENT][INFO] Adding: [fairyringmushroom] to tag: <tag:items:forge:food>
[20:50:22.739][DONE][CLIENT][INFO] Adding: [horsemushroom] to tag: <tag:items:forge:food>
[20:50:22.739][DONE][CLIENT][INFO] Adding: [panthercap] to tag: <tag:items:forge:food>
[20:50:22.739][DONE][CLIENT][INFO] Adding: [brownrollrim] to tag: <tag:items:forge:food>
[20:50:22.739][DONE][CLIENT][INFO] Adding: [parasolmushroom] to tag: <tag:items:forge:food>
[20:50:22.739][DONE][CLIENT][INFO] Adding: [parrottoadstool] to tag: <tag:items:forge:food>
[20:50:22.739][DONE][CLIENT][INFO] Adding: [crimsonwaxcap] to tag: <tag:items:forge:food>
[20:50:22.739][DONE][CLIENT][INFO] Adding: [sandystiltball] to tag: <tag:items:forge:food>
[20:50:22.739][DONE][CLIENT][INFO] Adding: [giantpuffball] to tag: <tag:items:forge:food>
[20:50:22.739][DONE][CLIENT][INFO] Adding: [magicshrooms] to tag: <tag:items:forge:food>
[20:50:22.739][DONE][CLIENT][INFO] Adding: [pinkwaxcap] to tag: <tag:items:forge:food>
[20:50:22.739][DONE][CLIENT][INFO] Adding: [winecap] to tag: <tag:items:forge:food>
[20:50:22.739][DONE][CLIENT][INFO] Adding: [yellowstainer] to tag: <tag:items:forge:food>
[20:50:22.740][DONE][CLIENT][INFO] Adding: [commonbonnet] to tag: <tag:items:forge:food>
[20:50:22.740][DONE][CLIENT][INFO] Adding: [bluingbolete] to tag: <tag:items:forge:food>
[20:50:22.740][DONE][CLIENT][INFO] Adding: [devilsegg] to tag: <tag:items:forge:food>
[20:50:22.741][DONE][CLIENT][INFO] Adding: [bleedingtoothfungus] to tag: <tag:items:forge:food>
[20:50:22.741][DONE][CLIENT][INFO] Adding: [redcrackedbolete] to tag: <tag:items:forge:food>
[20:50:22.741][DONE][CLIENT][INFO] Adding: [mossymazepolypore] to tag: <tag:items:forge:food>
[20:50:22.741][DONE][CLIENT][INFO] Adding: [shortstemmedrussula] to tag: <tag:items:forge:food>
[20:50:22.741][DONE][CLIENT][INFO] Adding: [chestnutmushroom] to tag: <tag:items:forge:food>
[20:50:22.741][DONE][CLIENT][INFO] Adding: [birchbolete] to tag: <tag:items:forge:food>
[20:50:22.742][DONE][CLIENT][INFO] Adding: [dyerspolypore] to tag: <tag:items:forge:food>
[20:50:22.742][DONE][CLIENT][INFO] Adding: [slipperyjack] to tag: <tag:items:forge:food>
[20:50:22.742][DONE][CLIENT][INFO] Adding: [agarikon] to tag: <tag:items:forge:food>
[20:50:22.743][DONE][CLIENT][INFO] Adding: [scalypholiota] to tag: <tag:items:forge:food>
[20:50:22.743][DONE][CLIENT][INFO] Adding: [blushingbracket] to tag: <tag:items:forge:food>
[20:50:22.743][DONE][CLIENT][INFO] Adding: [purplefairyclub] to tag: <tag:items:forge:food>
[20:50:22.743][DONE][CLIENT][INFO] Adding: [theblusher] to tag: <tag:items:forge:food>
[20:50:22.744][DONE][CLIENT][INFO] Adding: [rufousmilkcap] to tag: <tag:items:forge:food>
[20:50:22.744][DONE][CLIENT][INFO] Adding: [mushroomofthesun] to tag: <tag:items:forge:food>
[20:50:22.744][DONE][CLIENT][INFO] Adding: [poisonfirecoral] to tag: <tag:items:forge:food>
[20:50:22.744][DONE][CLIENT][INFO] Adding: [candycap] to tag: <tag:items:forge:food>
[20:50:22.744][DONE][CLIENT][INFO] Adding: [lobstermushroom] to tag: <tag:items:forge:food>
[20:50:22.744][DONE][CLIENT][INFO] Adding: [whimsyfoam] to tag: <tag:items:forge:food>
[20:50:22.745][DONE][CLIENT][INFO] Adding: [glowinggoo] to tag: <tag:items:forge:food>
[20:50:22.745][DONE][CLIENT][INFO] Adding: [ointmentofburning] to tag: <tag:items:forge:food>
[20:50:22.745][DONE][CLIENT][INFO] Adding: [dewofgiants] to tag: <tag:items:forge:food>
[20:50:22.745][DONE][CLIENT][INFO] Adding: [thelastresort] to tag: <tag:items:forge:food>
[20:50:22.745][DONE][CLIENT][INFO] Adding: [theprince] to tag: <tag:items:forge:food>
[20:50:22.745][DONE][CLIENT][INFO] Adding: [manonhorseback] to tag: <tag:items:forge:food>
[20:50:22.745][DONE][CLIENT][INFO] Adding: [darkscaledknight] to tag: <tag:items:forge:food>
[20:50:22.745][DONE][CLIENT][INFO] Adding: [blueknight] to tag: <tag:items:forge:food>
[20:50:22.745][DONE][CLIENT][INFO] Adding: [coraltoothfungus] to tag: <tag:items:forge:food>
[20:50:22.745][DONE][CLIENT][INFO] Adding: [violetcort] to tag: <tag:items:forge:food>
[20:50:22.746][DONE][CLIENT][INFO] Adding: [verdigrisagaric] to tag: <tag:items:forge:food>
[20:50:22.746][DONE][CLIENT][INFO] Adding: [weepingwidow] to tag: <tag:items:forge:food>
[20:50:22.746][DONE][CLIENT][INFO] Adding: [matsutake] to tag: <tag:items:forge:food>
[20:50:22.746][DONE][CLIENT][INFO] Adding: [devilscigar] to tag: <tag:items:forge:food>
[20:50:22.746][DONE][CLIENT][INFO] Adding: [scaberstalk] to tag: <tag:items:forge:food>
[20:50:22.747][DONE][CLIENT][INFO] Adding: [woolymilkcap] to tag: <tag:items:forge:food>
[20:50:22.747][DONE][CLIENT][INFO] Adding: [oakmazegill] to tag: <tag:items:forge:food>
[20:50:22.747][DONE][CLIENT][INFO] Adding: [strawberrybracket] to tag: <tag:items:forge:food>
[20:50:22.747][DONE][CLIENT][INFO] Adding: [hemlockvarnishshelf] to tag: <tag:items:forge:food>
[20:50:22.747][DONE][CLIENT][INFO] Adding: [witchsbutter] to tag: <tag:items:forge:food>
[20:50:22.747][DONE][CLIENT][INFO] Adding: [weepingconk] to tag: <tag:items:forge:food>
[20:50:22.747][DONE][CLIENT][INFO] Adding: [treeresin] to tag: <tag:items:forge:food>
[20:50:22.747][DONE][CLIENT][INFO] Adding: [snowfungus] to tag: <tag:items:forge:food>
[20:50:22.747][DONE][CLIENT][INFO] Adding: [cauliflowerfungus] to tag: <tag:items:forge:food>
[20:50:22.748][DONE][CLIENT][INFO] Adding: [candlesnuff] to tag: <tag:items:forge:food>
[20:50:22.748][DONE][CLIENT][INFO] Adding: [goldenoyster] to tag: <tag:items:forge:food>
[20:50:22.748][DONE][CLIENT][INFO] Adding: [cookeina] to tag: <tag:items:forge:food>
[20:50:22.748][DONE][CLIENT][INFO] Adding: [cinnamonbracket] to tag: <tag:items:forge:food>
[20:50:22.748][DONE][CLIENT][INFO] Adding: [redbandedpolypore] to tag: <tag:items:forge:food>
[20:50:22.748][DONE][CLIENT][INFO] Adding: [baybolete] to tag: <tag:items:forge:food>
[20:50:22.748][DONE][CLIENT][INFO] Adding: [werewerekokako] to tag: <tag:items:forge:food>
[20:50:22.748][DONE][CLIENT][INFO] Adding: [bleedingfairyhelmet] to tag: <tag:items:forge:food>
[20:50:22.748][DONE][CLIENT][INFO] Adding: [blacktruffle] to tag: <tag:items:forge:food>
[20:50:22.748][DONE][CLIENT][INFO] Adding: [deadly_webcap] to tag: <tag:items:forge:food>
[20:50:22.749][DONE][CLIENT][INFO] Adding: [red_tear_mushroom] to tag: <tag:items:forge:food>
[20:50:22.749][DONE][CLIENT][INFO] Adding: [scarletina_bolete] to tag: <tag:items:forge:food>
[20:50:22.749][DONE][CLIENT][INFO] Adding: [yellow_amanita] to tag: <tag:items:forge:food>
[20:50:22.749][DONE][CLIENT][INFO] Adding: [grilled_portobello] to tag: <tag:items:forge:food>
[20:50:22.749][DONE][CLIENT][INFO] Adding: [lollipop] to tag: <tag:items:forge:food>
[20:50:22.749][DONE][CLIENT][INFO] Adding: [honey_crystal_shards] to tag: <tag:items:forge:food>
[20:50:22.749][DONE][CLIENT][INFO] Adding: [sugar_water_bottle] to tag: <tag:items:forge:food>
[20:50:22.749][DONE][CLIENT][INFO] Adding: [bee_bread] to tag: <tag:items:forge:food>
[20:50:22.750][DONE][CLIENT][INFO] Adding: [glowing_jelly] to tag: <tag:items:forge:food>
[20:50:22.750][DONE][CLIENT][INFO] Adding: [candy] to tag: <tag:items:forge:food>
[20:50:22.750][DONE][CLIENT][INFO] Adding: [rainbow_berries] to tag: <tag:items:forge:food>
[20:50:22.750][DONE][CLIENT][INFO] Adding: [luxurious_soup] to tag: <tag:items:forge:food>
[20:50:22.750][DONE][CLIENT][INFO] Adding: [wretched_soup] to tag: <tag:items:forge:food>
[20:50:22.751][DONE][CLIENT][INFO] Adding: [venison] to tag: <tag:items:forge:food>
[20:50:22.751][DONE][CLIENT][INFO] Adding: [fish_and_chips] to tag: <tag:items:forge:food>
[20:50:22.751][DONE][CLIENT][INFO] Adding: [cooked_venison] to tag: <tag:items:forge:food>
[20:50:22.751][DONE][CLIENT][INFO] Adding: [cooked_seeds] to tag: <tag:items:forge:food>
[20:50:22.752][DONE][CLIENT][INFO] Adding: [cooked_beetroot] to tag: <tag:items:forge:food>
[20:50:22.752][DONE][CLIENT][INFO] Adding: [sliced_carrot] to tag: <tag:items:forge:food>
[20:50:22.752][DONE][CLIENT][INFO] Adding: [cooked_carrot] to tag: <tag:items:forge:food>
[20:50:22.752][DONE][CLIENT][INFO] Adding: [aubergine] to tag: <tag:items:forge:food>
[20:50:22.752][DONE][CLIENT][INFO] Adding: [cooked_aubergine] to tag: <tag:items:forge:food>
[20:50:22.752][DONE][CLIENT][INFO] Adding: [stuffed_aubergine] to tag: <tag:items:forge:food>
[20:50:22.752][DONE][CLIENT][INFO] Adding: [raw_squid] to tag: <tag:items:forge:food>
[20:50:22.753][DONE][CLIENT][INFO] Adding: [cooked_squid] to tag: <tag:items:forge:food>
[20:50:22.753][DONE][CLIENT][INFO] Adding: [epic_squid] to tag: <tag:items:forge:food>
[20:50:22.753][DONE][CLIENT][INFO] Adding: [apple_cordial] to tag: <tag:items:forge:food>
[20:50:22.753][DONE][CLIENT][INFO] Adding: [cactus_syrup] to tag: <tag:items:forge:food>
[20:50:22.753][DONE][CLIENT][INFO] Adding: [dandelion_cordial] to tag: <tag:items:forge:food>
[20:50:22.754][DONE][CLIENT][INFO] Adding: [lilac_cordial] to tag: <tag:items:forge:food>
[20:50:22.755][DONE][CLIENT][INFO] Adding: [peony_cordial] to tag: <tag:items:forge:food>
